"889","EG","01","Ad Daqahliyah"
"890","EG","02","Al Bahr al Ahmar"
"891","EG","03","Al Buhayrah"
"892","EG","04","Al Fayyum"
"893","EG","05","Al Gharbiyah"
"894","EG","06","Al Iskandariyah"
"895","EG","07","Al Isma'iliyah"
"896","EG","08","Al Jizah"
"897","EG","09","Al Minufiyah"
"898","EG","10","Al Minya"
"899","EG","11","Al Qahirah"
"900","EG","12","Al Qalyubiyah"
"901","EG","13","Al Wadi al Jadid"
"902","EG","14","Ash Sharqiyah"
"903","EG","15","As Suways"
"904","EG","16","Aswan"
"905","EG","17","Asyut"
"906","EG","18","Bani Suwayf"
"907","EG","19","Bur Sa'id"
"908","EG","20","Dumyat"
"909","EG","21","Kafr ash Shaykh"
"910","EG","22","Matruh"
"911","EG","23","Qina"
"912","EG","24","Suhaj"
"913","EG","26","Janub Sina'"
"914","EG","27","Shamal Sina'"
"915","ER","01","Anseba"
"916","ER","02","Debub"
"917","ER","03","Debubawi K'eyih Bahri"
"918","ER","04","Gash Barka"
"919","ER","05","Ma'akel"
"920","ER","06","Semenawi K'eyih Bahri"
"921","ES","07","Islas Baleares"
"922","ES","27","La Rioja"
"923","ES","29","Madrid"
"924","ES","31","Murcia"
"925","ES","32","Navarra"
"926","ES","34","Asturias"
"927","ES","39","Cantabria"
"928","ES","51","Andalucia"
"929","ES","52","Aragon"
"930","ES","53","Canarias"
"931","ES","54","Castilla-La Mancha"
"932","ES","55","Castilla y Leon"
"933","ES","56","Catalonia"
"934","ES","57","Extremadura"
"935","ES","58","Galicia"
"936","ES","59","Pais Vasco"
"937","ES","60","Comunidad Valenciana"
"938","ET","44","Adis Abeba"
"939","ET","45","Afar"
"940","ET","46","Amara"
"941","ET","47","Binshangul Gumuz"
"942","ET","48","Dire Dawa"
"943","ET","49","Gambela Hizboch"
"944","ET","50","Hareri Hizb"
"945","ET","51","Oromiya"
"946","ET","52","Sumale"
"947","ET","53","Tigray"
"948","ET","54","YeDebub Biheroch Bihereseboch na Hizboch"
"949","FI","01","Aland"
"950","FI","06","Lapland"
"951","FI","08","Oulu"
"952","FI","13","Southern Finland"
"953","FI","14","Eastern Finland"
"954","FI","15","Western Finland"
"955","FJ","01","Central"
"956","FJ","02","Eastern"
"957","FJ","03","Northern"
"958","FJ","04","Rotuma"
"959","FJ","05","Western"
"960","FM","01","Kosrae"
"961","FM","02","Pohnpei"
"962","FM","03","Chuuk"
"963","FM","04","Yap"
"964","FR","97","Aquitaine"
"965","FR","98","Auvergne"
"966","FR","99","Basse-Normandie"
"967","FR","A1","Bourgogne"
"968","FR","A2","Bretagne"
"969","FR","A3","Centre"
"970","FR","A4","Champagne-Ardenne"
"971","FR","A5","Corse"
"972","FR","A6","Franche-Comte"
"973","FR","A7","Haute-Normandie"
"974","FR","A8","Ile-de-France"
"975","FR","A9","Languedoc-Roussillon"
"976","FR","B1","Limousin"
"977","FR","B2","Lorraine"
"978","FR","B3","Midi-Pyrenees"
"979","FR","B4","Nord-Pas-de-Calais"
"980","FR","B5","Pays de la Loire"
"981","FR","B6","Picardie"
"982","FR","B7","Poitou-Charentes"
"983","FR","B8","Provence-Alpes-Cote d'Azur"
"984","FR","B9","Rhone-Alpes"
"985","FR","C1","Alsace"
"986","GA","01","Estuaire"
"987","GA","02","Haut-Ogooue"
"988","GA","03","Moyen-Ogooue"
"989","GA","04","Ngounie"
"990","GA","05","Nyanga"
"991","GA","06","Ogooue-Ivindo"
"992","GA","07","Ogooue-Lolo"
"993","GA","08","Ogooue-Maritime"
"994","GA","09","Woleu-Ntem"
"995","GB","A1","Barking and Dagenham"
"996","GB","A2","Barnet"
"997","GB","A3","Barnsley"
"998","GB","A4","Bath and North East Somerset"
"999","GB","A5","Bedfordshire"
"1000","GB","A6","Bexley"
"1001","GB","A7","Birmingham"
"1002","GB","A8","Blackburn with Darwen"
"1003","GB","A9","Blackpool"
"1004","GB","B1","Bolton"
"1005","GB","B2","Bournemouth"
"1006","GB","B3","Bracknell Forest"
"1007","GB","B4","Bradford"
"1008","GB","B5","Brent"
"1009","GB","B6","Brighton and Hove"
"1010","GB","B7","Bristol,  City of"
"1011","GB","B8","Bromley"
"1012","GB","B9","Buckinghamshire"
"1013","GB","C1","Bury"
"1014","GB","C2","Calderdale"
"1015","GB","C3","Cambridgeshire"
"1016","GB","C4","Camden"
"1017","GB","C5","Cheshire"
"1018","GB","C6","Cornwall"
"1019","GB","C7","Coventry"
"1020","GB","C8","Croydon"
"1021","GB","C9","Cumbria"
"1022","GB","D1","Darlington"
"1023","GB","D2","Derby"
"1024","GB","D3","Derbyshire"
"1025","GB","D4","Devon"
"1026","GB","D5","Doncaster"
"1027","GB","D6","Dorset"
"1028","GB","D7","Dudley"
"1029","GB","D8","Durham"
"1030","GB","D9","Ealing"
"1031","GB","E1","East Riding of Yorkshire"
"1032","GB","E2","East Sussex"
"1033","GB","E3","Enfield"
"1034","GB","E4","Essex"
"1035","GB","E5","Gateshead"
"1036","GB","E6","Gloucestershire"
"1037","GB","E7","Greenwich"
"1038","GB","E8","Hackney"
"1039","GB","E9","Halton"
"1040","GB","F1","Hammersmith and Fulham"
"1041","GB","F2","Hampshire"
"1042","GB","F3","Haringey"
"1043","GB","F4","Harrow"
"1044","GB","F5","Hartlepool"
"1045","GB","F6","Havering"
"1046","GB","F7","Herefordshire"
"1047","GB","F8","Hertford"
"1048","GB","F9","Hillingdon"
"1049","GB","G1","Hounslow"
"1050","GB","G2","Isle of Wight"
"1051","GB","G3","Islington"
"1052","GB","G4","Kensington and Chelsea"
"1053","GB","G5","Kent"
"1054","GB","G6","Kingston upon Hull,  City of"
"1055","GB","G7","Kingston upon Thames"
"1056","GB","G8","Kirklees"
"1057","GB","G9","Knowsley"
"1058","GB","H1","Lambeth"
"1059","GB","H2","Lancashire"
"1060","GB","H3","Leeds"
"1061","GB","H4","Leicester"
"1062","GB","H5","Leicestershire"
"1063","GB","H6","Lewisham"
"1064","GB","H7","Lincolnshire"
"1065","GB","H8","Liverpool"
"1066","GB","H9","London,  City of"
"1067","GB","I1","Luton"
"1068","GB","I2","Manchester"
"1069","GB","I3","Medway"
"1070","GB","I4","Merton"
"1071","GB","I5","Middlesbrough"
"1072","GB","I6","Milton Keynes"
"1073","GB","I7","Newcastle upon Tyne"
"1074","GB","I8","Newham"
"1075","GB","I9","Norfolk"
"1076","GB","J1","Northamptonshire"
"1077","GB","J2","North East Lincolnshire"
"1078","GB","J3","North Lincolnshire"
"1079","GB","J4","North Somerset"
"1080","GB","J5","North Tyneside"
"1081","GB","J6","Northumberland"
"1082","GB","J7","North Yorkshire"
"1083","GB","J8","Nottingham"
"1084","GB","J9","Nottinghamshire"
"1085","GB","K1","Oldham"
"1086","GB","K2","Oxfordshire"
"1087","GB","K3","Peterborough"
"1088","GB","K4","Plymouth"
"1089","GB","K5","Poole"
"1090","GB","K6","Portsmouth"
"1091","GB","K7","Reading"
"1092","GB","K8","Redbridge"
"1093","GB","K9","Redcar and Cleveland"
"1094","GB","L1","Richmond upon Thames"
"1095","GB","L2","Rochdale"
"1096","GB","L3","Rotherham"
"1097","GB","L4","Rutland"
"1098","GB","L5","Salford"
"1099","GB","L6","Shropshire"
"1100","GB","L7","Sandwell"
"1101","GB","L8","Sefton"
"1102","GB","L9","Sheffield"
"1103","GB","M1","Slough"
"1104","GB","M2","Solihull"
"1105","GB","M3","Somerset"
"1106","GB","M4","Southampton"
"1107","GB","M5","Southend-on-Sea"
"1108","GB","M6","South Gloucestershire"
"1109","GB","M7","South Tyneside"
"1110","GB","M8","Southwark"
"1111","GB","M9","Staffordshire"
"1112","GB","N1","St. Helens"
"1113","GB","N2","Stockport"
"1114","GB","N3","Stockton-on-Tees"
"1115","GB","N4","Stoke-on-Trent"
"1116","GB","N5","Suffolk"
"1117","GB","N6","Sunderland"
"1118","GB","N7","Surrey"
"1119","GB","N8","Sutton"
"1120","GB","N9","Swindon"
"1121","GB","O1","Tameside"
"1122","GB","O2","Telford and Wrekin"
"1123","GB","O3","Thurrock"
"1124","GB","O4","Torbay"
"1125","GB","O5","Tower Hamlets"
"1126","GB","O6","Trafford"
"1127","GB","O7","Wakefield"
"1128","GB","O8","Walsall"
"1129","GB","O9","Waltham Forest"
"1130","GB","P1","Wandsworth"
"1131","GB","P2","Warrington"
"1132","GB","P3","Warwickshire"
"1133","GB","P4","West Berkshire"
"1134","GB","P5","Westminster"
"1135","GB","P6","West Sussex"
"1136","GB","P7","Wigan"
"1137","GB","P8","Wiltshire"
"1138","GB","P9","Windsor and Maidenhead"
"1139","GB","Q1","Wirral"
"1140","GB","Q2","Wokingham"
"1141","GB","Q3","Wolverhampton"
"1142","GB","Q4","Worcestershire"
"1143","GB","Q5","York"
"1144","GB","Q6","Antrim"
"1145","GB","Q7","Ards"
"1146","GB","Q8","Armagh"
"1147","GB","Q9","Ballymena"
"1148","GB","R1","Ballymoney"
"1149","GB","R2","Banbridge"
"1150","GB","R3","Belfast"
"1151","GB","R4","Carrickfergus"
"1152","GB","R5","Castlereagh"
"1153","GB","R6","Coleraine"
"1154","GB","R7","Cookstown"
"1155","GB","R8","Craigavon"
"1156","GB","R9","Down"
"1157","GB","S1","Dungannon"
"1158","GB","S2","Fermanagh"
"1159","GB","S3","Larne"
"1160","GB","S4","Limavady"
"1161","GB","S5","Lisburn"
"1162","GB","S6","Derry"
"1163","GB","S7","Magherafelt"
"1164","GB","S8","Moyle"
"1165","GB","S9","Newry and Mourne"
"1166","GB","T1","Newtownabbey"
"1167","GB","T2","North Down"
"1168","GB","T3","Omagh"
"1169","GB","T4","Strabane"
"1170","GB","T5","Aberdeen City"
"1171","GB","T6","Aberdeenshire"
"1172","GB","T7","Angus"
"1173","GB","T8","Argyll and Bute"
"1174","GB","T9","Scottish Borders,  The"
"1175","GB","U1","Clackmannanshire"
"1176","GB","U2","Dumfries and Galloway"
"1177","GB","U3","Dundee City"
"1178","GB","U4","East Ayrshire"
"1179","GB","U5","East Dunbartonshire"
"1180","GB","U6","East Lothian"
"1181","GB","U7","East Renfrewshire"
"1182","GB","U8","Edinburgh,  City of"
"1183","GB","U9","Falkirk"
"1184","GB","V1","Fife"
"1185","GB","V2","Glasgow City"
"1186","GB","V3","Highland"
"1187","GB","V4","Inverclyde"
"1188","GB","V5","Midlothian"
"1189","GB","V6","Moray"
"1190","GB","V7","North Ayrshire"
"1191","GB","V8","North Lanarkshire"
"1192","GB","V9","Orkney"
"1193","GB","W1","Perth and Kinross"
"1194","GB","W2","Renfrewshire"
"1195","GB","W3","Shetland Islands"
"1196","GB","W4","South Ayrshire"
"1197","GB","W5","South Lanarkshire"
"1198","GB","W6","Stirling"
"1199","GB","W7","West Dunbartonshire"
"1200","GB","W8","Eilean Siar"
"1201","GB","W9","West Lothian"
"1202","GB","X1","Isle of Anglesey"
"1203","GB","X2","Blaenau Gwent"
"1204","GB","X3","Bridgend"
"1205","GB","X4","Caerphilly"
"1206","GB","X5","Cardiff"
"1207","GB","X6","Ceredigion"
"1208","GB","X7","Carmarthenshire"
"1209","GB","X8","Conwy"
"1210","GB","X9","Denbighshire"
"1211","GB","Y1","Flintshire"
"1212","GB","Y2","Gwynedd"
"1213","GB","Y3","Merthyr Tydfil"
"1214","GB","Y4","Monmouthshire"
"1215","GB","Y5","Neath Port Talbot"
"1216","GB","Y6","Newport"
"1217","GB","Y7","Pembrokeshire"
"1218","GB","Y8","Powys"
"1219","GB","Y9","Rhondda Cynon Taff"
"1220","GB","Z1","Swansea"
"1221","GB","Z2","Torfaen"
"1222","GB","Z3","Vale of Glamorgan,  The"
"1223","GB","Z4","Wrexham"
"1224","GD","01","Saint Andrew"
"1225","GD","02","Saint David"
"1226","GD","03","Saint George"
"1227","GD","04","Saint John"
"1228","GD","05","Saint Mark"
"1229","GD","06","Saint Patrick"
"1230","GE","01","Abashis Raioni"
"1231","GE","02","Abkhazia"
"1232","GE","03","Adigenis Raioni"
"1233","GE","04","Ajaria"
"1234","GE","05","Akhalgoris Raioni"
"1235","GE","06","Akhalk'alak'is Raioni"
"1236","GE","07","Akhalts'ikhis Raioni"
"1237","GE","08","Akhmetis Raioni"
"1238","GE","09","Ambrolauris Raioni"
"1239","GE","10","Aspindzis Raioni"
"1240","GE","11","Baghdat'is Raioni"
"1241","GE","12","Bolnisis Raioni"
"1242","GE","13","Borjomis Raioni"
"1243","GE","14","Chiat'ura"
"1244","GE","15","Ch'khorotsqus Raioni"
"1245","GE","16","Ch'okhatauris Raioni"
"1246","GE","17","Dedop'listsqaros Raioni"
"1247","GE","18","Dmanisis Raioni"
"1248","GE","19","Dushet'is Raioni"
"1249","GE","20","Gardabanis Raioni"
"1250","GE","21","Gori"
"1251","GE","22","Goris Raioni"
"1252","GE","23","Gurjaanis Raioni"
"1253","GE","24","Javis Raioni"
"1254","GE","25","K'arelis Raioni"
"1255","GE","26","Kaspis Raioni"
"1256","GE","27","Kharagaulis Raioni"
"1257","GE","28","Khashuris Raioni"
"1258","GE","29","Khobis Raioni"
"1259","GE","30","Khonis Raioni"
"1260","GE","31","K'ut'aisi"
"1261","GE","32","Lagodekhis Raioni"
"1262","GE","33","Lanch'khut'is Raioni"
"1263","GE","34","Lentekhis Raioni"
"1264","GE","35","Marneulis Raioni"
"1265","GE","36","Martvilis Raioni"
"1266","GE","37","Mestiis Raioni"
"1267","GE","38","Mts'khet'is Raioni"
"1268","GE","39","Ninotsmindis Raioni"
"1269","GE","40","Onis Raioni"
"1270","GE","41","Ozurget'is Raioni"
"1271","GE","42","P'ot'i"
"1272","GE","43","Qazbegis Raioni"
"1273","GE","44","Qvarlis Raioni"
"1274","GE","45","Rust'avi"
"1275","GE","46","Sach'kheris Raioni"
"1276","GE","47","Sagarejos Raioni"
"1277","GE","48","Samtrediis Raioni"
"1278","GE","49","Senakis Raioni"
"1279","GE","50","Sighnaghis Raioni"
"1280","GE","51","T'bilisi"
"1281","GE","52","T'elavis Raioni"
"1282","GE","53","T'erjolis Raioni"
"1283","GE","54","T'et'ritsqaros Raioni"
"1284","GE","55","T'ianet'is Raioni"
"1285","GE","56","Tqibuli"
"1286","GE","57","Ts'ageris Raioni"
"1287","GE","58","Tsalenjikhis Raioni"
"1288","GE","59","Tsalkis Raioni"
"1289","GE","60","Tsqaltubo"
"1290","GE","61","Vanis Raioni"
"1291","GE","62","Zestap'onis Raioni"
"1292","GE","63","Zugdidi"
"1293","GE","64","Zugdidis Raioni"
"1294","GH","01","Greater Accra"
"1295","GH","02","Ashanti"
"1296","GH","03","Brong-Ahafo"
"1297","GH","04","Central"
"1298","GH","05","Eastern"
"1299","GH","06","Northern"
"1300","GH","08","Volta"
"1301","GH","09","Western"
"1302","GH","10","Upper East"
"1303","GH","11","Upper West"
"1304","GL","01","Nordgronland"
"1305","GL","02","Ostgronland"
"1306","GL","03","Vestgronland"
"1307","GM","01","Banjul"
"1308","GM","02","Lower River"
"1309","GM","03","Central River"
"1310","GM","04","Upper River"
"1311","GM","05","Western"
"1312","GM","07","North Bank"
"1313","GN","01","Beyla"
"1314","GN","02","Boffa"
"1315","GN","03","Boke"
"1316","GN","04","Conakry"
"1317","GN","05","Dabola"
"1318","GN","06","Dalaba"
"1319","GN","07","Dinguiraye"
"1320","GN","09","Faranah"
"1321","GN","10","Forecariah"
"1322","GN","11","Fria"
"1323","GN","12","Gaoual"
"1324","GN","13","Gueckedou"
"1325","GN","15","Kerouane"
"1326","GN","16","Kindia"
"1327","GN","17","Kissidougou"
"1328","GN","18","Koundara"
"1329","GN","19","Kouroussa"
"1330","GN","21","Macenta"
"1331","GN","22","Mali"
"1332","GN","23","Mamou"
"1333","GN","25","Pita"
"1334","GN","27","Telimele"
"1335","GN","28","Tougue"
"1336","GN","29","Yomou"
"1337","GN","30","Coyah"
"1338","GN","31","Dubreka"
"1339","GN","32","Kankan"
"1340","GN","33","Koubia"
"1341","GN","34","Labe"
"1342","GN","35","Lelouma"
"1343","GN","36","Lola"
"1344","GN","37","Mandiana"
"1345","GN","38","Nzerekore"
"1346","GN","39","Siguiri"
"1347","GQ","03","Annobon"
"1348","GQ","04","Bioko Norte"
"1349","GQ","05","Bioko Sur"
"1350","GQ","06","Centro Sur"
"1351","GQ","07","Kie-Ntem"
"1352","GQ","08","Litoral"
"1353","GQ","09","Wele-Nzas"
"1354","GR","01","Evros"
"1355","GR","02","Rodhopi"
"1356","GR","03","Xanthi"
"1357","GR","04","Drama"
"1358","GR","05","Serrai"
"1359","GR","06","Kilkis"
"1360","GR","07","Pella"
"1361","GR","08","Florina"
"1362","GR","09","Kastoria"
"1363","GR","10","Grevena"
"1364","GR","11","Kozani"
"1365","GR","12","Imathia"
"1366","GR","13","Thessaloniki"
"1367","GR","14","Kavala"
"1368","GR","15","Khalkidhiki"
"1369","GR","16","Pieria"
"1370","GR","17","Ioannina"
"1371","GR","18","Thesprotia"
"1372","GR","19","Preveza"
"1373","GR","20","Arta"
"1374","GR","21","Larisa"
"1375","GR","22","Trikala"
"1376","GR","23","Kardhitsa"
"1377","GR","24","Magnisia"
"1378","GR","25","Kerkira"
"1379","GR","26","Levkas"
"1380","GR","27","Kefallinia"
"1381","GR","28","Zakinthos"
"1382","GR","29","Fthiotis"
"1383","GR","30","Evritania"
"1384","GR","31","Aitolia kai Akarnania"
"1385","GR","32","Fokis"
"1386","GR","33","Voiotia"
"1387","GR","34","Evvoia"
"1388","GR","35","Attiki"
"1389","GR","36","Argolis"
"1390","GR","37","Korinthia"
"1391","GR","38","Akhaia"
"1392","GR","39","Ilia"
"1393","GR","40","Messinia"
"1394","GR","41","Arkadhia"
"1395","GR","42","Lakonia"
"1396","GR","43","Khania"
"1397","GR","44","Rethimni"
"1398","GR","45","Iraklion"
"1399","GR","46","Lasithi"
"1400","GR","47","Dhodhekanisos"
"1401","GR","48","Samos"
"1402","GR","49","Kikladhes"
"1403","GR","50","Khios"
"1404","GR","51","Lesvos"
"1405","GT","01","Alta Verapaz"
"1406","GT","02","Baja Verapaz"
"1407","GT","03","Chimaltenango"
"1408","GT","04","Chiquimula"
"1409","GT","05","El Progreso"
"1410","GT","06","Escuintla"
"1411","GT","07","Guatemala"
"1412","GT","08","Huehuetenango"
"1413","GT","09","Izabal"
"1414","GT","10","Jalapa"
"1415","GT","11","Jutiapa"
"1416","GT","12","Peten"
"1417","GT","13","Quetzaltenango"
"1418","GT","14","Quiche"
"1419","GT","15","Retalhuleu"
"1420","GT","16","Sacatepequez"
"1421","GT","17","San Marcos"
"1422","GT","18","Santa Rosa"
"1423","GT","19","Solola"
"1424","GT","20","Suchitepequez"
"1425","GT","21","Totonicapan"
"1426","GT","22","Zacapa"
"1427","GW","01","Bafata"
"1428","GW","02","Quinara"
"1429","GW","04","Oio"
"1430","GW","05","Bolama"
"1431","GW","06","Cacheu"
"1432","GW","07","Tombali"
"1433","GW","10","Gabu"
"1434","GW","11","Bissau"
"1435","GW","12","Biombo"
"1436","GY","10","Barima-Waini"
"1437","GY","11","Cuyuni-Mazaruni"
"1438","GY","12","Demerara-Mahaica"
"1439","GY","13","East Berbice-Corentyne"
"1440","GY","14","Essequibo Islands-West Demerara"
"1441","GY","15","Mahaica-Berbice"
"1442","GY","16","Pomeroon-Supenaam"
"1443","GY","17","Potaro-Siparuni"
"1444","GY","18","Upper Demerara-Berbice"
"1445","GY","19","Upper Takutu-Upper Essequibo"
"1446","HN","01","Atlantida"
"1447","HN","02","Choluteca"
"1448","HN","03","Colon"
"1449","HN","04","Comayagua"
"1450","HN","05","Copan"
"1451","HN","06","Cortes"
"1452","HN","07","El Paraiso"
"1453","HN","08","Francisco Morazan"
"1454","HN","09","Gracias a Dios"
"1455","HN","10","Intibuca"
"1456","HN","11","Islas de la Bahia"
"1457","HN","12","La Paz"
"1458","HN","13","Lempira"
"1459","HN","14","Ocotepeque"
"1460","HN","15","Olancho"
"1461","HN","16","Santa Barbara"
"1462","HN","17","Valle"
"1463","HN","18","Yoro"
"1464","HR","01","Bjelovarsko-Bilogorska"
"1465","HR","02","Brodsko-Posavska"
"1466","HR","03","Dubrovacko-Neretvanska"
"1467","HR","04","Istarska"
"1468","HR","05","Karlovacka"
"1469","HR","06","Koprivnicko-Krizevacka"
"1470","HR","07","Krapinsko-Zagorska"
"1471","HR","08","Licko-Senjska"
"1472","HR","09","Medimurska"
"1473","HR","10","Osjecko-Baranjska"
"1474","HR","11","Pozesko-Slavonska"
"1475","HR","12","Primorsko-Goranska"
"1476","HR","13","Sibensko-Kninska"
"1477","HR","14","Sisacko-Moslavacka"
"1478","HR","15","Splitsko-Dalmatinska"
"1479","HR","16","Varazdinska"
"1480","HR","17","Viroviticko-Podravska"
"1481","HR","18","Vukovarsko-Srijemska"
"1482","HR","19","Zadarska"
"1483","HR","20","Zagrebacka"
"1484","HR","21","Grad Zagreb"
"1485","HT","03","Nord-Ouest"
"1486","HT","06","Artibonite"
"1487","HT","07","Centre"
"1488","HT","09","Nord"
"1489","HT","10","Nord-Est"
"1490","HT","11","Ouest"
"1491","HT","12","Sud"
"1492","HT","13","Sud-Est"
"1493","HT","14","Grand' Anse"
"1494","HT","15","Nippes"
"1495","HU","01","Bacs-Kiskun"
"1496","HU","02","Baranya"
"1497","HU","03","Bekes"
"1498","HU","04","Borsod-Abauj-Zemplen"
"1499","HU","05","Budapest"
"1500","HU","06","Csongrad"
"1501","HU","07","Debrecen"
"1502","HU","08","Fejer"
"1503","HU","09","Gyor-Moson-Sopron"
"1504","HU","10","Hajdu-Bihar"
"1505","HU","11","Heves"
"1506","HU","12","Komarom-Esztergom"
"1507","HU","13","Miskolc"
"1508","HU","14","Nograd"
"1509","HU","15","Pecs"
"1510","HU","16","Pest"
"1511","HU","17","Somogy"
"1512","HU","18","Szabolcs-Szatmar-Bereg"
"1513","HU","19","Szeged"
"1514","HU","20","Jasz-Nagykun-Szolnok"
"1515","HU","21","Tolna"
"1516","HU","22","Vas"
"1517","HU","23","Veszprem"
"1518","HU","24","Zala"
"1519","HU","25","Gyor"
"1520","HU","26","Bekescsaba"
"1521","HU","27","Dunaujvaros"
"1522","HU","28","Eger"
"1523","HU","29","Hodmezovasarhely"
"1524","HU","30","Kaposvar"
"1525","HU","31","Kecskemet"
"1526","HU","32","Nagykanizsa"
"1527","HU","33","Nyiregyhaza"
"1528","HU","34","Sopron"
"1529","HU","35","Szekesfehervar"
"1530","HU","36","Szolnok"
"1531","HU","37","Szombathely"
"1532","HU","38","Tatabanya"
"1533","HU","39","Veszprem"
"1534","HU","40","Zalaegerszeg"
"1535","HU","41","Salgotarjan"
"1536","HU","42","Szekszard"
"1537","HU","43","Erd"
"1538","ID","01","Aceh"
"1539","ID","02","Bali"
"1540","ID","03","Bengkulu"
"1541","ID","04","Jakarta Raya"
"1542","ID","05","Jambi"
"1543","ID","07","Jawa Tengah"
"1544","ID","08","Jawa Timur"
"1545","ID","10","Yogyakarta"
"1546","ID","11","Kalimantan Barat"
"1547","ID","12","Kalimantan Selatan"
"1548","ID","13","Kalimantan Tengah"
"1549","ID","14","Kalimantan Timur"
"1550","ID","15","Lampung"
"1551","ID","17","Nusa Tenggara Barat"
"1552","ID","18","Nusa Tenggara Timur"
"1553","ID","21","Sulawesi Tengah"
"1554","ID","22","Sulawesi Tenggara"
"1555","ID","24","Sumatera Barat"
"1556","ID","26","Sumatera Utara"
"1557","ID","28","Maluku"
"1558","ID","29","Maluku Utara"
"1559","ID","30","Jawa Barat"
"1560","ID","31","Sulawesi Utara"
"1561","ID","32","Sumatera Selatan"
"1562","ID","33","Banten"
"1563","ID","34","Gorontalo"
"1564","ID","35","Kepulauan Bangka Belitung"
"1565","ID","36","Papua"
"1566","ID","37","Riau"
"1567","ID","38","Sulawesi Selatan"
"1568","ID","39","Irian Jaya Barat"
"1569","ID","40","Kepulauan Riau"
"1570","ID","41","Sulawesi Barat"
"1571","IE","01","Carlow"
"1572","IE","02","Cavan"
"1573","IE","03","Clare"
"1574","IE","04","Cork"
"1575","IE","06","Donegal"
"1576","IE","07","Dublin"
"1577","IE","10","Galway"
"1578","IE","11","Kerry"
"1579","IE","12","Kildare"
"1580","IE","13","Kilkenny"
"1581","IE","14","Leitrim"
"1582","IE","15","Laois"
"1583","IE","16","Limerick"
"1584","IE","18","Longford"
"1585","IE","19","Louth"
"1586","IE","20","Mayo"
"1587","IE","21","Meath"
"1588","IE","22","Monaghan"
"1589","IE","23","Offaly"
"1590","IE","24","Roscommon"
"1591","IE","25","Sligo"
"1592","IE","26","Tipperary"
"1593","IE","27","Waterford"
"1594","IE","29","Westmeath"
"1595","IE","30","Wexford"
"1596","IE","31","Wicklow"
"1597","IL","01","HaDarom"
"1598","IL","02","HaMerkaz"
"1599","IL","03","HaZafon"
"1600","IL","04","Hefa"
"1601","IL","05","Tel Aviv"
"1602","IL","06","Yerushalayim"
"1603","IN","01","Andaman and Nicobar Islands"
"1604","IN","02","Andhra Pradesh"
"1605","IN","03","Assam"
"1606","IN","05","Chandigarh"
"1607","IN","06","Dadra and Nagar Haveli"
"1608","IN","07","Delhi"
"1609","IN","09","Gujarat"
"1610","IN","10","Haryana"
"1611","IN","11","Himachal Pradesh"
"1612","IN","12","Jammu and Kashmir"
"1613","IN","13","Kerala"
"1614","IN","14","Lakshadweep"
"1615","IN","16","Maharashtra"
"1616","IN","17","Manipur"
"1617","IN","18","Meghalaya"
"1618","IN","19","Karnataka"
"1619","IN","20","Nagaland"
"1620","IN","21","Orissa"
"1621","IN","22","Puducherry"
"1622","IN","23","Punjab"
"1623","IN","24","Rajasthan"
"1624","IN","25","Tamil Nadu"
"1625","IN","26","Tripura"
"1626","IN","28","West Bengal"
"1627","IN","29","Sikkim"
"1628","IN","30","Arunachal Pradesh"
"1629","IN","31","Mizoram"
"1630","IN","32","Daman and Diu"
"1631","IN","33","Goa"
"1632","IN","34","Bihar"
"1633","IN","35","Madhya Pradesh"
"1634","IN","36","Uttar Pradesh"
"1635","IN","37","Chhattisgarh"
"1636","IN","38","Jharkhand"
"1637","IN","39","Uttarakhand"
"1638","IQ","01","Al Anbar"
"1639","IQ","02","Al Basrah"
"1640","IQ","03","Al Muthanna"
"1641","IQ","04","Al Qadisiyah"
"1642","IQ","05","As Sulaymaniyah"
"1643","IQ","06","Babil"
"1644","IQ","07","Baghdad"
"1645","IQ","08","Dahuk"
"1646","IQ","09","Dhi Qar"
"1647","IQ","10","Diyala"
"1648","IQ","11","Arbil"
"1649","IQ","12","Karbala'"
"1650","IQ","13","At Ta'mim"
"1651","IQ","14","Maysan"
"1652","IQ","15","Ninawa"
"1653","IQ","16","Wasit"
"1654","IQ","17","An Najaf"
"1655","IQ","18","Salah ad Din"
"1656","IR","01","Azarbayjan-e Bakhtari"
"1657","IR","03","Chahar Mahall va Bakhtiari"
"1658","IR","04","Sistan va Baluchestan"
"1659","IR","05","Kohkiluyeh va Buyer Ahmadi"
"1660","IR","07","Fars"
"1661","IR","08","Gilan"
"1662","IR","09","Hamadan"
"1663","IR","10","Ilam"
"1664","IR","11","Hormozgan"
"1665","IR","12","Kerman"
"1666","IR","13","Bakhtaran"
"1667","IR","15","Khuzestan"
"1668","IR","16","Kordestan"
"1669","IR","17","Mazandaran"
"1670","IR","18","Semnan Province"
"1671","IR","19","Markazi"
"1672","IR","21","Zanjan"
"1673","IR","22","Bushehr"
"1674","IR","23","Lorestan"
"1675","IR","24","Markazi"
"1676","IR","25","Semnan"
"1677","IR","26","Tehran"
"1678","IR","27","Zanjan"
"1679","IR","28","Esfahan"
"1680","IR","29","Kerman"
"1681","IR","30","Khorasan"
"1682","IR","31","Yazd"
"1683","IR","32","Ardabil"
"1684","IR","33","East Azarbaijan"
"1685","IR","34","Markazi"
"1686","IR","35","Mazandaran"
"1687","IR","36","Zanjan"
"1688","IR","37","Golestan"
